id,size,actions,impact,feasibility,attractiveness,positive,negative
00,1,Price Competitiveness,0.6755805770584096,5,3.377902885292048,"He said the technician was knowledgeable and the pricing was reasonable. He said the job was done right.  (12985982)<BR/>David stated the pricing is fair and they got the repair done in a timely manner.  (12534334)<BR/>Steve stated Hyster was prompt and the pricing was good.  (14802673)<BR/>","He stated that they provide good service but their prices are high.  (13540807)<BR/>Mike said the prices were high.  (13052999)<BR/>Rajan stated that everything went well with the service, except the pricing is a little high.  (12482564)<BR/>",
01,2,Proactive Communication,0.8726249120337791,5,4.363124560168895,"Jose said the were done earlier than they actually stated and Jose was very happy and the communication was good.  (14340880)<BR/>Anthony stated they are very professional and provide good informative communication with regards to the service.  (12437125)<BR/>Mark stated they were on time, and provided good communication.  (12780680)<BR/>Wade stated XXX Company Lift always communicates well and provides updates on the status of the repair.  (14116630)<BR/>He stated everyone was courteous and communication was good.  He stated they showed up and took care of the problem.  (12780970)<BR/>She stated they have always been on time and called if any issues and going to be late.  They are very good with communication.  (12833880)<BR/>Judy said XXX Company/Lift Hyster always come as scheduled and communicates well.  (13218146)<BR/>Bryan stated that the communication was good.  (13007997)<BR/>He said Robert is very responsive to phone calls, communicates well, and does an excellent job.  (13678699)<BR/>Gabriel said they provided good communication during service.  (14747578)<BR/>He stated that Mike was very informative and communicated well.  (13175052)<BR/>","He stated parts availability and poor communication regarding the status of the repair.  (13700130)<BR/>",
01,2,Price Competitiveness,0.8726249120337791,5,4.363124560168895,"He said the technician was knowledgeable and the pricing was reasonable. He said the job was done right.  (12985982)<BR/>David stated the pricing is fair and they got the repair done in a timely manner.  (12534334)<BR/>Steve stated Hyster was prompt and the pricing was good.  (14802673)<BR/>","He stated that they provide good service but their prices are high.  (13540807)<BR/>Mike said the prices were high.  (13052999)<BR/>Rajan stated that everything went well with the service, except the pricing is a little high.  (12482564)<BR/>",
02,2,Technician Knowledge and Expertise,0.6755805770584096,5,3.377902885292048,"He said the technician was knowledgeable and the pricing was reasonable. He said the job was done right.  (12985982)<BR/>Javier stated that they are very responsive, the technicians are skilled and they provide good information on reports.  (12700902)<BR/>Rodger stated that the service technician was professional and through.  (12482123)<BR/>Ed stated the scheduling was very easy , and he stated the technician that came out was very professional.  (15310394)<BR/>Sal stated their technicians are very knowledgeable .  (15440820)<BR/>He said the technician was knowledgeable.  (14326092)<BR/>He said the technician is knowledgeable and communicates well.  (13594577)<BR/>Damon stated that the technician, Clark Ennis, was professional,quick and through.  (12482283)<BR/>","",
02,2,Price Competitiveness,0.6755805770584096,5,3.377902885292048,"He said the technician was knowledgeable and the pricing was reasonable. He said the job was done right.  (12985982)<BR/>David stated the pricing is fair and they got the repair done in a timely manner.  (12534334)<BR/>Steve stated Hyster was prompt and the pricing was good.  (14802673)<BR/>","He stated that they provide good service but their prices are high.  (13540807)<BR/>Mike said the prices were high.  (13052999)<BR/>Rajan stated that everything went well with the service, except the pricing is a little high.  (12482564)<BR/>",
03,2,Care and Respect From Staff,0.6755805770584096,5,3.377902885292048,"He stated that Mario the mechanic is a good guy.  (12985903)<BR/>He stated the guys they send out are really nice guys.  He stated he never feels like he is getting ripped off.  (14013435)<BR/>John stated that they have a great technician and his name is Jesse.  He said Jesse is a great guy.  (14117333)<BR/>","",
03,2,Price Competitiveness,0.6755805770584096,5,3.377902885292048,"He said the technician was knowledgeable and the pricing was reasonable. He said the job was done right.  (12985982)<BR/>David stated the pricing is fair and they got the repair done in a timely manner.  (12534334)<BR/>Steve stated Hyster was prompt and the pricing was good.  (14802673)<BR/>","He stated that they provide good service but their prices are high.  (13540807)<BR/>Mike said the prices were high.  (13052999)<BR/>Rajan stated that everything went well with the service, except the pricing is a little high.  (12482564)<BR/>",
04,3,Proactive Communication,0.8726249120337791,5,4.363124560168895,"Jose said the were done earlier than they actually stated and Jose was very happy and the communication was good.  (14340880)<BR/>Anthony stated they are very professional and provide good informative communication with regards to the service.  (12437125)<BR/>Mark stated they were on time, and provided good communication.  (12780680)<BR/>Wade stated XXX Company Lift always communicates well and provides updates on the status of the repair.  (14116630)<BR/>He stated everyone was courteous and communication was good.  He stated they showed up and took care of the problem.  (12780970)<BR/>She stated they have always been on time and called if any issues and going to be late.  They are very good with communication.  (12833880)<BR/>Judy said XXX Company/Lift Hyster always come as scheduled and communicates well.  (13218146)<BR/>Bryan stated that the communication was good.  (13007997)<BR/>He said Robert is very responsive to phone calls, communicates well, and does an excellent job.  (13678699)<BR/>Gabriel said they provided good communication during service.  (14747578)<BR/>He stated that Mike was very informative and communicated well.  (13175052)<BR/>","He stated parts availability and poor communication regarding the status of the repair.  (13700130)<BR/>",
04,3,Care and Respect from Technician,0.8726249120337791,5,4.363124560168895,"He stated they mechanics are good and knowledgeable.  (14747512)<BR/>He stated that they get good service, and the technicians are good.  (13289258)<BR/>Kevin stated the technicians we have dealt with have all been very friendly.  (13289401)<BR/>Robert stated that he would recommend XXX Company Lift/Hyster because the service from the technician, Felix, was excellent.  (12482648)<BR/>He stated their response time is great and the knowledge and experience of the technicians is great.  (12937543)<BR/>He stated they have good mechanics.  (12255364)<BR/>Customer stated that the technicians and the quality of work is good.  (14428188)<BR/>John stated that they have a great technician and his name is Jesse.  He said Jesse is a great guy.  (14117333)<BR/>Alex said the service was good, and the technician was friendly.  (14643618)<BR/>She stated they are easy to deal with and the mechanics are good.  (12833016)<BR/>Chris stated they come out right away, adding the technician was friendly and got it done quickly.  (13732751)<BR/>He stated the technician was very nice.  (13289280)<BR/>Jamie stated the technician was friendly and very prompt and that is why she would recommend.  (15481276)<BR/>He stated the technicians are good and he appreciates their experience.  He added that they are always thorough.  (13007525)<BR/>He stated the service man was on top of his game.  He stated the technician was great.  (14987850)<BR/>","",
04,3,Price Competitiveness,0.8726249120337791,5,4.363124560168895,"He said the technician was knowledgeable and the pricing was reasonable. He said the job was done right.  (12985982)<BR/>David stated the pricing is fair and they got the repair done in a timely manner.  (12534334)<BR/>Steve stated Hyster was prompt and the pricing was good.  (14802673)<BR/>","He stated that they provide good service but their prices are high.  (13540807)<BR/>Mike said the prices were high.  (13052999)<BR/>Rajan stated that everything went well with the service, except the pricing is a little high.  (12482564)<BR/>",
