id,size,actions,impact,feasibility,attractiveness,positive,negative
00,3,Service Completed Successfully,4.990574768619575,5,24.952873843097873,"Kevin stated that Kevin in service has good communication regarding the service, and got it done correctly.  (13529785)<BR/>Jace stated that he is pleased with the quality of work and the ability to get the repair done correctly.  (12508756)<BR/>Adrian stated that they always do really well.  (13273613)<BR/>Kipp stated that they handled the parts and the service work well.  (13149263)<BR/>He said XXX Company found the part he needed and fixed the equipment extremely fast.  (15244169)<BR/>Gary stated that the way they were here promptly and ready to go to work and they fixed the problem in good time.  (12928754)<BR/>Dustin said this service involved valve cover work, and the whole job was done well.  (14625029)<BR/>Ben stated that the fixed the equipment in a timely manner.  (12424661)<BR/>Dwayne said XXX Company fixed the equipment and kept in touch.  (13394372)<BR/>Larry stated that they provide very quick service, their turnaround time is short and the service is done properly.  (13815850)<BR/>","He stated that the problem was fixed.  (14625428)<BR/>",
00,3,Care and Respect From Staff,4.990574768619575,5,24.952873843097873,"Tom stated that he is satisfied with the service guys, especially Darwin, that he is a good guy.  (12424581)<BR/>","",
00,3,Care and Respect From Technician,4.990574768619575,5,24.952873843097873,"He stated they have a really good mechanic.  (13529829)<BR/>He said they have a good mechanic and they have good service.  (14151387)<BR/>","",
01,4,Service Completed Successfully,6.412895455821842,5,32.06447727910921,"Kevin stated that Kevin in service has good communication regarding the service, and got it done correctly.  (13529785)<BR/>Jace stated that he is pleased with the quality of work and the ability to get the repair done correctly.  (12508756)<BR/>Adrian stated that they always do really well.  (13273613)<BR/>Kipp stated that they handled the parts and the service work well.  (13149263)<BR/>He said XXX Company found the part he needed and fixed the equipment extremely fast.  (15244169)<BR/>Gary stated that the way they were here promptly and ready to go to work and they fixed the problem in good time.  (12928754)<BR/>Dustin said this service involved valve cover work, and the whole job was done well.  (14625029)<BR/>Ben stated that the fixed the equipment in a timely manner.  (12424661)<BR/>Dwayne said XXX Company fixed the equipment and kept in touch.  (13394372)<BR/>Larry stated that they provide very quick service, their turnaround time is short and the service is done properly.  (13815850)<BR/>","He stated that the problem was fixed.  (14625428)<BR/>",
01,4,Care and Respect From Staff,6.412895455821842,5,32.06447727910921,"Tom stated that he is satisfied with the service guys, especially Darwin, that he is a good guy.  (12424581)<BR/>","",
01,4,Care and Respect From Technician,6.412895455821842,5,32.06447727910921,"He stated they have a really good mechanic.  (13529829)<BR/>He said they have a good mechanic and they have good service.  (14151387)<BR/>","",
01,4,Communication Timeliness,6.412895455821842,5,32.06447727910921,"Trent  stated that he received a timely response.  (13666051)<BR/>","",
02,4,Service Completed Successfully,4.990574768619575,5,24.952873843097873,"Kevin stated that Kevin in service has good communication regarding the service, and got it done correctly.  (13529785)<BR/>Jace stated that he is pleased with the quality of work and the ability to get the repair done correctly.  (12508756)<BR/>Adrian stated that they always do really well.  (13273613)<BR/>Kipp stated that they handled the parts and the service work well.  (13149263)<BR/>He said XXX Company found the part he needed and fixed the equipment extremely fast.  (15244169)<BR/>Gary stated that the way they were here promptly and ready to go to work and they fixed the problem in good time.  (12928754)<BR/>Dustin said this service involved valve cover work, and the whole job was done well.  (14625029)<BR/>Ben stated that the fixed the equipment in a timely manner.  (12424661)<BR/>Dwayne said XXX Company fixed the equipment and kept in touch.  (13394372)<BR/>Larry stated that they provide very quick service, their turnaround time is short and the service is done properly.  (13815850)<BR/>","He stated that the problem was fixed.  (14625428)<BR/>",
02,4,Care and Respect From Staff,4.990574768619575,5,24.952873843097873,"Tom stated that he is satisfied with the service guys, especially Darwin, that he is a good guy.  (12424581)<BR/>","",
02,4,Care and Respect From Technician,4.990574768619575,5,24.952873843097873,"He stated they have a really good mechanic.  (13529829)<BR/>He said they have a good mechanic and they have good service.  (14151387)<BR/>","",
