id,size,actions,impact,feasibility,attractiveness,positive,negative
02,2,Technician Knowledge and Expertise,1.879766887,5,18.79766887,"13428118 == He stated they did well with making a proper diagnosis. <BR/>13859974 == Larry stated that the technician was very knowledgeable. <BR/>13568937 == He stated they were efficient on the truck diagnosis and quoting a good price. <BR/>14024612 == Gary shared that their mechanics are  knowledgeable on what they are doing. <BR/>14024332 == Barry said XXX Company have very good, knowledgeable mechanics. <BR/>13309007 == He stated that the mechanic was very professional. <BR/>14237459 == Jordan stated that the technician was pretty knowledgeable about his machine. <BR/>",
10,3,improve technician's knowledg,2.049155913,5,20.49155913,"13428118 == He stated they did well with making a proper diagnosis. <BR/>13859974 == Larry stated that the technician was very knowledgeable. <BR/>13568937 == He stated they were efficient on the truck diagnosis and quoting a good price. <BR/>14024612 == Gary shared that their mechanics are  knowledgeable on what they are doing. <BR/>14024332 == Barry said XXX Company have very good, knowledgeable mechanics. <BR/>13309007 == He stated that the mechanic was very professional. <BR/>14237459 == Jordan stated that the technician was pretty knowledgeable about his machine. <BR/>",
15,4,Technician Knowledge and Expertise,5.091604286,5,50.91604286,"13428118 == He stated they did well with making a proper diagnosis. <BR/>13859974 == Larry stated that the technician was very knowledgeable. <BR/>13568937 == He stated they were efficient on the truck diagnosis and quoting a good price. <BR/>14024612 == Gary shared that their mechanics are  knowledgeable on what they are doing. <BR/>14024332 == Barry said XXX Company have very good, knowledgeable mechanics. <BR/>13309007 == He stated that the mechanic was very professional. <BR/>14237459 == Jordan stated that the technician was pretty knowledgeable about his machine. <BR/>",
20,4,Technician Knowledge and Expertise,2.18719443,5,21.8719443,"13428118 == He stated they did well with making a proper diagnosis. <BR/>13859974 == Larry stated that the technician was very knowledgeable. <BR/>13568937 == He stated they were efficient on the truck diagnosis and quoting a good price. <BR/>14024612 == Gary shared that their mechanics are  knowledgeable on what they are doing. <BR/>14024332 == Barry said XXX Company have very good, knowledgeable mechanics. <BR/>13309007 == He stated that the mechanic was very professional. <BR/>14237459 == Jordan stated that the technician was pretty knowledgeable about his machine. <BR/>",
21,4,Technician Knowledge and Expertise,2.125034976,5,21.25034976,"13428118 == He stated they did well with making a proper diagnosis. <BR/>13859974 == Larry stated that the technician was very knowledgeable. <BR/>13568937 == He stated they were efficient on the truck diagnosis and quoting a good price. <BR/>14024612 == Gary shared that their mechanics are  knowledgeable on what they are doing. <BR/>14024332 == Barry said XXX Company have very good, knowledgeable mechanics. <BR/>13309007 == He stated that the mechanic was very professional. <BR/>14237459 == Jordan stated that the technician was pretty knowledgeable about his machine. <BR/>",
23,4,Technician Knowledge and Expertise,0.289435601,5,2.894356006,"13428118 == He stated they did well with making a proper diagnosis. <BR/>13859974 == Larry stated that the technician was very knowledgeable. <BR/>13568937 == He stated they were efficient on the truck diagnosis and quoting a good price. <BR/>14024612 == Gary shared that their mechanics are  knowledgeable on what they are doing. <BR/>14024332 == Barry said XXX Company have very good, knowledgeable mechanics. <BR/>13309007 == He stated that the mechanic was very professional. <BR/>14237459 == Jordan stated that the technician was pretty knowledgeable about his machine. <BR/>",
24,5,Technician Knowledge and Expertise,6.502916611,5,65.02916611,"13428118 == He stated they did well with making a proper diagnosis. <BR/>13859974 == Larry stated that the technician was very knowledgeable. <BR/>13568937 == He stated they were efficient on the truck diagnosis and quoting a good price. <BR/>14024612 == Gary shared that their mechanics are  knowledgeable on what they are doing. <BR/>14024332 == Barry said XXX Company have very good, knowledgeable mechanics. <BR/>13309007 == He stated that the mechanic was very professional. <BR/>14237459 == Jordan stated that the technician was pretty knowledgeable about his machine. <BR/>",
25,5,Technician Knowledge and Expertise,6.120327807,5,61.20327807,"13428118 == He stated they did well with making a proper diagnosis. <BR/>13859974 == Larry stated that the technician was very knowledgeable. <BR/>13568937 == He stated they were efficient on the truck diagnosis and quoting a good price. <BR/>14024612 == Gary shared that their mechanics are  knowledgeable on what they are doing. <BR/>14024332 == Barry said XXX Company have very good, knowledgeable mechanics. <BR/>13309007 == He stated that the mechanic was very professional. <BR/>14237459 == Jordan stated that the technician was pretty knowledgeable about his machine. <BR/>",
26,5,Technician Knowledge and Expertise,5.525757687,5,55.25757687,"13428118 == He stated they did well with making a proper diagnosis. <BR/>13859974 == Larry stated that the technician was very knowledgeable. <BR/>13568937 == He stated they were efficient on the truck diagnosis and quoting a good price. <BR/>14024612 == Gary shared that their mechanics are  knowledgeable on what they are doing. <BR/>14024332 == Barry said XXX Company have very good, knowledgeable mechanics. <BR/>13309007 == He stated that the mechanic was very professional. <BR/>14237459 == Jordan stated that the technician was pretty knowledgeable about his machine. <BR/>",
27,5,Technician Knowledge and Expertise,5.511285907,5,55.11285907,"13428118 == He stated they did well with making a proper diagnosis. <BR/>13859974 == Larry stated that the technician was very knowledgeable. <BR/>13568937 == He stated they were efficient on the truck diagnosis and quoting a good price. <BR/>14024612 == Gary shared that their mechanics are  knowledgeable on what they are doing. <BR/>14024332 == Barry said XXX Company have very good, knowledgeable mechanics. <BR/>13309007 == He stated that the mechanic was very professional. <BR/>14237459 == Jordan stated that the technician was pretty knowledgeable about his machine. <BR/>",
28,5,Technician Knowledge and Expertise,5.236322086,5,52.36322086,"13428118 == He stated they did well with making a proper diagnosis. <BR/>13859974 == Larry stated that the technician was very knowledgeable. <BR/>13568937 == He stated they were efficient on the truck diagnosis and quoting a good price. <BR/>14024612 == Gary shared that their mechanics are  knowledgeable on what they are doing. <BR/>14024332 == Barry said XXX Company have very good, knowledgeable mechanics. <BR/>13309007 == He stated that the mechanic was very professional. <BR/>14237459 == Jordan stated that the technician was pretty knowledgeable about his machine. <BR/>",
30,5,Technician Knowledge and Expertise,3.774817899,5,37.74817899,"13428118 == He stated they did well with making a proper diagnosis. <BR/>13859974 == Larry stated that the technician was very knowledgeable. <BR/>13568937 == He stated they were efficient on the truck diagnosis and quoting a good price. <BR/>14024612 == Gary shared that their mechanics are  knowledgeable on what they are doing. <BR/>14024332 == Barry said XXX Company have very good, knowledgeable mechanics. <BR/>13309007 == He stated that the mechanic was very professional. <BR/>14237459 == Jordan stated that the technician was pretty knowledgeable about his machine. <BR/>",
