id,size,actions,impact,feasibility,attractiveness,positive,negative
00,2,Order Accuracy,0.4244031830238727,5,2.1220159151193636,"","Zach said they are prompt and get your orders right, or if the order is not quite right they straightened it out. (14400581)<BR/>",
00,2,Knowledgeable Staff,0.4244031830238727,5,2.1220159151193636,"He said the parts staff is knowledgeable. (13997254)<BR/>Tom stated the staff is knowledgeable. (12815852)<BR/>Gabe stated the staff is knowledgeable and understand his needs. (12855959)<BR/>He stated parts availability and knowledgeable staff. (13758191)<BR/>Chris said they are really friendly, knowledgeable and they bend over backwards for him. (12329867)<BR/>She stated they are good about locating parts and informative on what they need.  The staff is knowledgeable. (14573493)<BR/>Dennis stated the XXX Company parts staff is knowledgeable and were able to get him the correct parts. (13937787)<BR/>Arich stated the staff is very professional and do a excellent job. (13072498)<BR/>","",
01,3,Care and Respect From Staff,2.9277896103104184,5,14.638948051552092,"Jason stated that XXX Company treats you like family, they have a great attitude. (12750979)<BR/>Ryan stated that the staff at XXX Company are good guys and they seem to know what they are talking about. (12246958)<BR/>He stated that the staff is friendly and knowledgeable. (12246961)<BR/>He stated that the guys will bend over backwards to help him get the parts he needs and that they are just a good group of guys. (12594144)<BR/>Chris said they are really friendly, knowledgeable and they bend over backwards for him. (12329867)<BR/>He stated that they are nice guys and very knowledgeable. (13841117)<BR/>He stated Mike Goldie is the best parts guy around. (12594174)<BR/>He stated that they provide great service. The guys there are great. (13841566)<BR/>He said the staff is helpful with finding what he needs. (14177069)<BR/>","",
01,3,Knowledgeable Staff,2.9277896103104184,5,14.638948051552092,"He said the parts staff is knowledgeable. (13997254)<BR/>Tom stated the staff is knowledgeable. (12815852)<BR/>Gabe stated the staff is knowledgeable and understand his needs. (12855959)<BR/>He stated parts availability and knowledgeable staff. (13758191)<BR/>Chris said they are really friendly, knowledgeable and they bend over backwards for him. (12329867)<BR/>She stated they are good about locating parts and informative on what they need.  The staff is knowledgeable. (14573493)<BR/>Dennis stated the XXX Company parts staff is knowledgeable and were able to get him the correct parts. (13937787)<BR/>Arich stated the staff is very professional and do a excellent job. (13072498)<BR/>","",
01,3,Parts Quality,2.9277896103104184,5,14.638948051552092,"He stated customer service is good and they are good with parts. (15156913)<BR/>Ron stated that they take good care of the customers, that they have a good knowledge of parts and that their is quick. (12368482)<BR/>He said good service, timely delivery if parts have to be ordered and overall good parts availability. (12970982)<BR/>Adam said XXX Company had good parts availability. (13757681)<BR/>","",
02,3,Care and Respect From Staff,2.6525198938992043,5,13.26259946949602,"Jason stated that XXX Company treats you like family, they have a great attitude. (12750979)<BR/>Ryan stated that the staff at XXX Company are good guys and they seem to know what they are talking about. (12246958)<BR/>He stated that the staff is friendly and knowledgeable. (12246961)<BR/>He stated that the guys will bend over backwards to help him get the parts he needs and that they are just a good group of guys. (12594144)<BR/>Chris said they are really friendly, knowledgeable and they bend over backwards for him. (12329867)<BR/>He stated that they are nice guys and very knowledgeable. (13841117)<BR/>He stated Mike Goldie is the best parts guy around. (12594174)<BR/>He stated that they provide great service. The guys there are great. (13841566)<BR/>He said the staff is helpful with finding what he needs. (14177069)<BR/>","",
02,3,Parts Availability,2.6525198938992043,5,13.26259946949602,"He said they have always been good and the parts are available 98% of the time. (12971128)<BR/>Dewey stated the staff is knowledgeable about the parts and gets the orders out in a timely manner. (13198663)<BR/>","",
02,3,Knowledgeable Staff,2.6525198938992043,5,13.26259946949602,"He said the parts staff is knowledgeable. (13997254)<BR/>Tom stated the staff is knowledgeable. (12815852)<BR/>Gabe stated the staff is knowledgeable and understand his needs. (12855959)<BR/>He stated parts availability and knowledgeable staff. (13758191)<BR/>Chris said they are really friendly, knowledgeable and they bend over backwards for him. (12329867)<BR/>She stated they are good about locating parts and informative on what they need.  The staff is knowledgeable. (14573493)<BR/>Dennis stated the XXX Company parts staff is knowledgeable and were able to get him the correct parts. (13937787)<BR/>Arich stated the staff is very professional and do a excellent job. (13072498)<BR/>","",
03,3,Parts Availability,2.1220159151193636,5,10.610079575596817,"He said they have always been good and the parts are available 98% of the time. (12971128)<BR/>Dewey stated the staff is knowledgeable about the parts and gets the orders out in a timely manner. (13198663)<BR/>","",
03,3,Knowledgeable Staff,2.1220159151193636,5,10.610079575596817,"He said the parts staff is knowledgeable. (13997254)<BR/>Tom stated the staff is knowledgeable. (12815852)<BR/>Gabe stated the staff is knowledgeable and understand his needs. (12855959)<BR/>He stated parts availability and knowledgeable staff. (13758191)<BR/>Chris said they are really friendly, knowledgeable and they bend over backwards for him. (12329867)<BR/>She stated they are good about locating parts and informative on what they need.  The staff is knowledgeable. (14573493)<BR/>Dennis stated the XXX Company parts staff is knowledgeable and were able to get him the correct parts. (13937787)<BR/>Arich stated the staff is very professional and do a excellent job. (13072498)<BR/>","",
