id,size,actions,impact,feasibility,attractiveness,positive,negative
00,1,Ease of Order,1.1263092111136694,5,5.631546055568347,"Oscar said the order was processed quickly. (14136532)<BR/>Ricardo stated it was easy to order parts on line. (13613958)<BR/>She stated they was very quick with her parts order. (13289580)<BR/>","",
01,1,Parts Availability,0.6963663958575127,5,3.4818319792875636,"He stated that they were easy to reach, were very knowledgeable and the parts were available. (12308177)<BR/>Jim stated the parts are always available he has never had a part he needed they could not get. (13848232)<BR/>Paul stated that his parts were available and he did not have to wait. (12798041)<BR/>William stated they are friendly, parts are usually available quickly. (12406007)<BR/>Jeff stated XXX Company do what they are suppose to do, great inventory and the people at the counter are knowledgeable. (14608922)<BR/>Alex stated the service is great and the parts are available. (13559733)<BR/>Ray stated that XXX Company either has the necessary parts available or is able to get them quickly. (12954515)<BR/>","",
02,2,Parts Availability,2.2331652718977155,5,11.165826359488577,"He stated that they were easy to reach, were very knowledgeable and the parts were available. (12308177)<BR/>Jim stated the parts are always available he has never had a part he needed they could not get. (13848232)<BR/>Paul stated that his parts were available and he did not have to wait. (12798041)<BR/>William stated they are friendly, parts are usually available quickly. (12406007)<BR/>Jeff stated XXX Company do what they are suppose to do, great inventory and the people at the counter are knowledgeable. (14608922)<BR/>Alex stated the service is great and the parts are available. (13559733)<BR/>Ray stated that XXX Company either has the necessary parts available or is able to get them quickly. (12954515)<BR/>","",
02,2,Parts Quality,2.2331652718977155,5,11.165826359488577,"Rob said the quality is good and XXX Company is on time. (13071459)<BR/>Augustine stated that they have good parts, it is a good company and he is satisfied with the availability of parts. (12700764)<BR/>He said he has been purchasing from them for over 40 years. He added good equipment quality. (12533819)<BR/>Robert stated that XXX Company is the only CAT parts provider in the area and has good parts availability. (13299077)<BR/>","",
03,2,Ease of Order,1.9476644472533,5,9.7383222362665,"Oscar said the order was processed quickly. (14136532)<BR/>Ricardo stated it was easy to order parts on line. (13613958)<BR/>She stated they was very quick with her parts order. (13289580)<BR/>","",
03,2,Parts Availability,1.9476644472533,5,9.7383222362665,"He stated that they were easy to reach, were very knowledgeable and the parts were available. (12308177)<BR/>Jim stated the parts are always available he has never had a part he needed they could not get. (13848232)<BR/>Paul stated that his parts were available and he did not have to wait. (12798041)<BR/>William stated they are friendly, parts are usually available quickly. (12406007)<BR/>Jeff stated XXX Company do what they are suppose to do, great inventory and the people at the counter are knowledgeable. (14608922)<BR/>Alex stated the service is great and the parts are available. (13559733)<BR/>Ray stated that XXX Company either has the necessary parts available or is able to get them quickly. (12954515)<BR/>","",
04,3,Ease of Order,2.358342065323115,5,11.791710326615574,"Oscar said the order was processed quickly. (14136532)<BR/>Ricardo stated it was easy to order parts on line. (13613958)<BR/>She stated they was very quick with her parts order. (13289580)<BR/>","",
04,3,Parts Availability,2.358342065323115,5,11.791710326615574,"He stated that they were easy to reach, were very knowledgeable and the parts were available. (12308177)<BR/>Jim stated the parts are always available he has never had a part he needed they could not get. (13848232)<BR/>Paul stated that his parts were available and he did not have to wait. (12798041)<BR/>William stated they are friendly, parts are usually available quickly. (12406007)<BR/>Jeff stated XXX Company do what they are suppose to do, great inventory and the people at the counter are knowledgeable. (14608922)<BR/>Alex stated the service is great and the parts are available. (13559733)<BR/>Ray stated that XXX Company either has the necessary parts available or is able to get them quickly. (12954515)<BR/>","",
04,3,Parts Quality,2.358342065323115,5,11.791710326615574,"Rob said the quality is good and XXX Company is on time. (13071459)<BR/>Augustine stated that they have good parts, it is a good company and he is satisfied with the availability of parts. (12700764)<BR/>He said he has been purchasing from them for over 40 years. He added good equipment quality. (12533819)<BR/>Robert stated that XXX Company is the only CAT parts provider in the area and has good parts availability. (13299077)<BR/>","",
05,3,Care and Respect From Staff,2.233165271897716,5,11.16582635948858,"Ryan stated that Ron knows parts backward and forward.  He stated that Ron is a good employee. (14136597)<BR/>He stated they are quick and Matt is a real good employee and he always looks for him to help. (13007571)<BR/>He stated that the staff is friendly. (13891050)<BR/>Randy stated that Mark is really sharp, has great product knowledge and takes care of him right away. (13100639)<BR/>The customer said the personnel was helpful, they had the parts he needed and they were able to get them to him quickly. (12548212)<BR/>Randy stated that Marty is very knowledgeable and has great customer service skills. (12954663)<BR/>Russ stated professional, knowledgeable, good at what they do and do it in a timely fashion. (12755360)<BR/>","",
05,3,Parts Availability,2.233165271897716,5,11.16582635948858,"He stated that they were easy to reach, were very knowledgeable and the parts were available. (12308177)<BR/>Jim stated the parts are always available he has never had a part he needed they could not get. (13848232)<BR/>Paul stated that his parts were available and he did not have to wait. (12798041)<BR/>William stated they are friendly, parts are usually available quickly. (12406007)<BR/>Jeff stated XXX Company do what they are suppose to do, great inventory and the people at the counter are knowledgeable. (14608922)<BR/>Alex stated the service is great and the parts are available. (13559733)<BR/>Ray stated that XXX Company either has the necessary parts available or is able to get them quickly. (12954515)<BR/>","",
